,date,open,high,low,close,tic,adjclose,volume,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
15,2016-06-06 09:30:00.000,3.19,3.19,3.19,3.19,601288,3.19,100000,0.0,0.0,0.0,0.0,0.0,-0.004388714733542298,-0.006583072100313503,-0.0066875653082548725,0.006566701137538766,0.006349534643226518,0.007307824887969883
15,2016-06-06 09:30:00.000,32.4,32.4,32.4,32.4,601318,32.4,100000,0.0,0.0,0.0,0.0,0.0018552875695729831,-0.005432098765431936,-0.004691358024691117,-0.003353909465020455,0.0048286604361371666,0.005233644859813147,0.005815160955347842
15,2016-06-06 09:30:00.000,42.02,42.02,42.02,42.02,601336,42.02,100000,0.0,0.0,0.0,0.0,0.0002380385622471337,-0.004712041884816887,-0.003736316039981036,-0.0031889576392195584,0.005781780214043408,0.008217175672148302,0.010658661794135549
15,2016-06-06 09:30:00.000,4.36,4.36,4.36,4.36,601398,4.36,100000,0.0,0.0,0.0,0.0,-0.0022883295194507935,-0.0018348623853211565,-0.002981651376146921,-0.003058103975535187,0.008446115288220701,0.013573934837092683,0.01770537454747978
15,2016-06-06 09:30:00.000,27.12,27.12,27.12,27.12,601601,27.12,100000,0.0,0.0,0.0,0.0,0.001477104874445967,-0.0031710914454277095,-0.004572271386430682,-0.0033431661750246144,0.004133064516129048,0.004758064516129146,0.005443548387096708
15,2016-06-06 09:30:00.000,21.65,21.65,21.65,21.65,601628,21.65,100000,0.0,0.0,0.0,0.0,0.0,-0.0034180138568128404,-0.0030484988452655903,-0.003140877598152514,0.006570408825438134,0.008565866320570992,0.011410339606316322
15,2016-06-06 09:30:00.000,5.46,5.46,5.46,5.46,601668,5.46,100000,0.0,0.0,0.0,0.0,0.003676470588235281,-0.00293040293040292,-0.004761904761904745,-0.003663003663003761,-0.0009958791208791729,-0.000366300366300476,0.0014575702075700914
15,2016-06-06 09:30:00.000,18.58,18.58,18.58,18.58,601688,18.58,100000,0.0,0.0,0.0,0.0,-0.0037533512064343855,-0.006996770721205525,-0.00952637244348764,-0.012773591675636853,0.0003891050583659794,0.0010894941634242983,0.0021400778210116655
15,2016-06-06 09:30:00.000,7.35,7.35,7.35,7.35,601857,7.35,100000,0.0,0.0,0.0,0.0,-0.0013586956521741689,-0.0019047619047618536,-0.0027210884353741083,-0.0023582766439909086,-0.007776739841195646,-0.008108360579168639,-0.0077378172193680594
15,2016-06-06 09:30:00.000,43.73,43.73,43.73,43.73,601888,43.73,100000,0.0,0.0,0.0,0.0,0.0002287282708144378,-0.0025611708209467565,0.0008461010747771169,0.003033767817669064,0.0006772009029347714,0.0015349887133182527,0.0027088036117384195
15,2016-06-06 09:30:00.000,30.39,30.39,30.39,30.39,603288,30.39,100000,0.0,0.0,0.0,0.0,0.003964321110009994,-0.008687068114511476,-0.010036196117143903,-0.010485905451354638,0.005245192307692159,0.006892307692307753,0.0016121794871795103
16,2016-06-06 10:30:00.000,18.06,18.1,18.01,18.03,600000,18.03,100000,0.0016638935108150843,0.0038824181919023815,-0.0011092623405435376,0.0,-0.001108033240997064,-0.002218524681087075,-0.000665557404326167,0.002773155851358622,0.0037735849056603765,0.003374028856825806,0.004391328515842341
16,2016-06-06 10:30:00.000,27.87,27.99,27.75,27.84,600009,27.84,100000,0.0010775862068965747,0.005387931034482651,-0.003232758620689613,0.0,0.0017992083483269194,-0.004525862068965547,-0.007219827586206873,-0.006704980842911934,0.00318532818532824,0.00432432432432428,0.005855855855855907
16,2016-06-06 10:30:00.000,8.98,8.99,8.93,8.93,600016,8.93,100000,0.005599104143337197,0.006718924972004547,0.0,0.0,-0.005567928730512373,0.0038073908174691695,0.004143337066069508,0.00492721164613652,0.03239528795811508,0.029879581151832424,0.02891361256544478
16,2016-06-06 10:30:00.000,4.8,4.82,4.78,4.79,600028,4.79,100000,0.0020876826722338038,0.006263048016701411,-0.0020876826722338038,0.0,-0.004158004158004047,0.0025052192066805645,0.003340292275574086,0.004036186499651873,0.00018018018018017834,0.0011531531531532302,0.0023423423423425405
16,2016-06-06 10:30:00.000,16.66,16.7,16.52,16.54,600030,16.54,100000,0.007255139056832061,0.0096735187424426,-0.0012091898428052694,0.0,-0.006606606606606613,0.0036275695284160303,0.002237001209189682,0.0028617492946392264,0.0013647642679899263,0.0010918114143918523,0.001240694789081953
16,2016-06-06 10:30:00.000,5.08,5.09,5.03,5.04,600031,5.04,100000,0.007936507936507908,0.009920634920634885,-0.001984126984126977,0.0,-0.005917159763313529,0.0031746031746031633,0.0015873015873015817,0.002777777777777768,-0.01264150943396214,-0.009811320754717134,-0.007473794549266333
16,2016-06-06 10:30:00.000,17.74,17.83,17.6,17.65,600036,17.65,100000,0.005099150141643083,0.010198300283286166,-0.0028328611898015277,0.0,-0.004512126339537459,0.005552407932011283,0.005325779036827294,0.006647780925401303,0.008604336043360528,0.00820234869015346,0.0048479373682626115
16,2016-06-06 10:30:00.000,20.51,20.68,20.51,20.58,600104,20.58,100000,-0.00340136054421758,0.004859086491739717,-0.00340136054421758,0.0,0.0039024390243902474,-0.0006802721088433605,-0.008260447035957186,-0.011370262390670516,-0.004152295038471809,-0.0038949323427964755,-0.0029627664278765176
16,2016-06-06 10:30:00.000,47.05,47.07,46.53,46.8,600276,46.8,100000,0.005341880341880323,0.005769230769230749,-0.005769230769230638,0.0,-0.0031948881789138905,-0.0022649572649571237,-0.013504273504273412,-0.01717948717948725,0.0058681672025724385,0.004780278670954097,0.003769203286888123
16,2016-06-06 10:30:00.000,16.25,16.25,16.03,16.1,600309,16.1,100000,0.009316770186335255,0.009316770186335255,-0.004347826086956497,0.0,-0.009230769230769154,0.00521739130434784,0.002608695652174031,0.002525879917184337,-0.0023242331611679212,-0.004174133024138493,-0.007294192052281989
16,2016-06-06 10:30:00.000,282.05,282.96,276.8,277.6,600519,277.6,100000,0.016030259365994226,0.019308357348702954,-0.0028818443804035088,0.0,-0.015602836879432536,0.01476224783861646,-0.008573487031700244,-0.021642651296830073,-0.025194433074089306,-0.02908991676900008,-0.029722108518670187
16,2016-06-06 10:30:00.000,14.97,15.02,14.9,14.91,600585,14.91,100000,0.004024144869215318,0.007377598926894713,-0.0006706908115358123,0.0,-0.0033422459893048817,0.0025486250838362423,0.0034205231388328983,0.0059467918622848615,-0.0218001679261125,-0.024612370556954977,-0.028558820785521077
16,2016-06-06 10:30:00.000,9.36,9.36,9.25,9.26,600690,9.26,100000,0.010799136069114423,0.010799136069114423,-0.001079913606911398,0.0,-0.009625668449197877,0.010151187904967607,0.0062634989200864855,-0.0002879769618432393,0.0055820062387128555,0.0062190116565423725,0.006501395501559815
16,2016-06-06 10:30:00.000,15.52,15.55,15.38,15.49,600837,15.49,100000,0.0019367333763717909,0.003873466752743804,-0.007101355713363455,0.0,-0.00064516129032266,-0.0012911555842477496,0.0019367333763717909,0.00456208306434247,0.023946188340807195,0.027964125560538067,0.02887892376681611
16,2016-06-06 10:30:00.000,18.33,18.35,18.23,18.27,601211,18.27,100000,0.003284072249589487,0.004378762999452723,-0.0021893814997262506,0.0,-0.0027292576419216674,0.0010946907498632363,-0.000602079912424669,-0.0012771392081737387,-0.015655899802241358,-0.01252471984179293,-0.008943089430894391
16,2016-06-06 10:30:00.000,3.18,3.19,3.17,3.18,601288,3.18,100000,0.0,0.0031446540880502027,-0.003144654088050425,0.0,-0.0031347962382444194,-1.1102230246251565e-16,-0.002830188679245227,-0.0033542976939203717,0.006566701137538766,0.006349534643226518,0.007307824887969883
16,2016-06-06 10:30:00.000,32.43,32.45,32.22,32.27,601318,32.27,100000,0.0049581654787727025,0.005577936163619457,-0.0015494267121166638,0.0,-0.004012345679012208,-0.00012395413696930646,-0.0007127362875737342,4.131804565643549e-05,0.0048286604361371666,0.005233644859813147,0.005815160955347842
16,2016-06-06 10:30:00.000,42.07,42.08,41.6,41.85,601336,41.85,100000,0.0052568697729988845,0.005495818399044117,-0.005973715651135025,0.0,-0.004045692527367972,0.0003345280764635028,-4.778972520913527e-05,0.0006371963361209154,0.005781780214043408,0.008217175672148302,0.010658661794135549
16,2016-06-06 10:30:00.000,4.35,4.37,4.35,4.37,601398,4.37,100000,-0.004576659038901698,0.0,-0.004576659038901698,0.0,0.002293577981651307,-0.0027459954233410855,-0.004576659038901698,-0.005034324942791768,0.008446115288220701,0.013573934837092683,0.01770537454747978
16,2016-06-06 10:30:00.000,27.12,27.17,26.93,27.07,601601,27.07,100000,0.0018470631695604034,0.003694126339120807,-0.005171776874769107,0.0,-0.0018436578171090456,-0.00044329516069452346,-0.0023642408570373474,-0.0018224356606328929,0.004133064516129048,0.004758064516129146,0.005443548387096708
16,2016-06-06 10:30:00.000,21.65,21.65,21.4,21.44,601628,21.44,100000,0.009794776119402826,0.009794776119402826,-0.001865671641791189,0.0,-0.009699769053117868,0.005690298507462721,0.0060167910447759265,0.006187810945273542,0.006570408825438134,0.008565866320570992,0.011410339606316322
16,2016-06-06 10:30:00.000,5.47,5.47,5.43,5.44,601668,5.44,100000,0.0055147058823528106,0.0055147058823528106,-0.0018382352941177516,0.0,-0.003663003663003539,0.0011029411764704733,-0.0011029411764705843,-0.00036764705882363913,-0.0009958791208791729,-0.000366300366300476,0.0014575702075700914
16,2016-06-06 10:30:00.000,18.58,19.12,18.58,18.94,601688,18.94,100000,-0.019007391763463777,0.009503695881731833,-0.019007391763463777,0.0,0.01937567276641583,-0.018162618796198626,-0.02645195353748686,-0.029883843717001035,0.0003891050583659794,0.0010894941634242983,0.0021400778210116655
16,2016-06-06 10:30:00.000,7.35,7.35,7.32,7.34,601857,7.34,100000,0.0013623978201635634,0.0013623978201635634,-0.0027247956403269047,0.0,-0.0013605442176870541,0.0002724795640327571,-0.0010899182561309173,-0.000999091734786517,-0.007776739841195646,-0.008108360579168639,-0.0077378172193680594
16,2016-06-06 10:30:00.000,43.73,43.8,43.62,43.77,601888,43.77,100000,-0.0009138679460819477,0.0006854009595611554,-0.0034270047978068874,0.0,0.0009147038646240002,-0.0020562028786841324,-0.0009367146447338826,0.0015840377732083688,0.0006772009029347714,0.0015349887133182527,0.0027088036117384195
16,2016-06-06 10:30:00.000,30.38,30.84,30.25,30.31,603288,30.31,100000,0.002309468822170979,0.017485978225008303,-0.0019795447047178394,0.0,-0.0026324448831854808,-0.0031672715275486985,-0.006433520290333283,-0.006972396348839838,0.005245192307692159,0.006892307692307753,0.0016121794871795103
17,2016-06-06 11:30:00.000,18.02,18.06,17.98,18.0,600000,18.0,100000,0.0011111111111110628,0.0033333333333331883,-0.0011111111111110628,0.0,-0.0016638935108154174,0.00044444444444469156,0.0005555555555554204,0.003666666666666707,0.0037735849056603765,0.003374028856825806,0.004391328515842341
17,2016-06-06 11:30:00.000,27.84,27.88,27.75,27.76,600009,27.76,100000,0.0028818443804032867,0.004322766570605152,-0.00036023054755052186,0.0,-0.002873563218390718,-0.00014409221902023095,-0.0036743515850145014,-0.0038184438040346214,0.00318532818532824,0.00432432432432428,0.005855855855855907
17,2016-06-06 11:30:00.000,8.93,9.0,8.93,8.97,600016,8.97,100000,-0.004459308807134965,0.0033444816053511683,-0.004459308807134965,0.0,0.004479283314669846,-0.0011148272017836858,-0.00022296544035682597,0.0001486436269042546,0.03239528795811508,0.029879581151832424,0.02891361256544478
17,2016-06-06 11:30:00.000,4.8,4.8,4.78,4.79,600028,4.79,100000,0.0020876826722338038,0.0020876826722338038,-0.0020876826722338038,0.0,0.0,0.0025052192066807866,0.003340292275574086,0.003618649965205334,0.00018018018018017834,0.0011531531531532302,0.0023423423423425405
17,2016-06-06 11:30:00.000,16.54,16.58,16.5,16.55,600030,16.55,100000,-0.0006042296072508169,0.0018126888217522286,-0.0030211480362538623,0.0,0.0006045949214026347,0.0027794561933534023,0.0021752265861028075,0.0018126888217522286,0.0013647642679899263,0.0010918114143918523,0.001240694789081953
17,2016-06-06 11:30:00.000,5.03,5.07,5.03,5.07,600031,5.07,100000,-0.007889546351084853,0.0,-0.007889546351084853,0.0,0.005952380952381153,-0.0019723865877712132,-0.0035502958579881616,-0.0035502958579881616,-0.01264150943396214,-0.009811320754717134,-0.007473794549266333
17,2016-06-06 11:30:00.000,17.63,17.67,17.6,17.66,600036,17.66,100000,-0.001698754246885703,0.0005662514156286047,-0.003397508493771184,0.0,0.0005665722379601945,0.003510758776896994,0.004586636466591187,0.0053982634956586395,0.008604336043360528,0.00820234869015346,0.0048479373682626115
17,2016-06-06 11:30:00.000,20.57,20.58,20.4,20.45,600104,20.45,100000,0.005867970660146771,0.006356968215158965,-0.0024449877750611915,0.0,-0.006316812439261521,0.0043031784841076615,-0.0005867970660147215,-0.0043683781581091985,-0.004152295038471809,-0.0038949323427964755,-0.0029627664278765176
17,2016-06-06 11:30:00.000,46.8,46.89,46.6,46.62,600276,46.62,100000,0.0038610038610038533,0.005791505791505891,-0.00042900042900029245,0.0,-0.0038461538461537215,0.0031746031746031633,-0.007421707421707335,-0.012226512226512276,0.0058681672025724385,0.004780278670954097,0.003769203286888123
17,2016-06-06 11:30:00.000,16.08,16.22,16.08,16.2,600309,16.2,100000,-0.007407407407407418,0.0012345679012344402,-0.007407407407407418,0.0,0.006211180124223725,0.001481481481481639,-0.002716049382716079,-0.00395061728395063,-0.0023242331611679212,-0.004174133024138493,-0.007294192052281989
17,2016-06-06 11:30:00.000,277.6,278.6,276.35,278.02,600519,278.02,100000,-0.001510682684698783,0.002086180850298769,-0.00600676210344564,0.0,0.0015129682997117033,0.012092655204661407,-0.005992374649305576,-0.0199050428026758,-0.025194433074089306,-0.02908991676900008,-0.029722108518670187
17,2016-06-06 11:30:00.000,14.91,14.97,14.89,14.96,600585,14.96,100000,-0.0033422459893048817,0.0006684491978610207,-0.004679144385026812,0.0,0.0033534540576793948,-0.0002673796791444749,0.00013368983957207092,0.0017379679144384763,-0.0218001679261125,-0.024612370556954977,-0.028558820785521077
17,2016-06-06 11:30:00.000,9.25,9.32,9.25,9.3,600690,9.3,100000,-0.005376344086021612,0.0021505376344086446,-0.005376344086021612,0.0,0.004319654427645592,0.0036559139784944072,0.0033333333333331883,-0.004086021505376403,0.0055820062387128555,0.0062190116565423725,0.006501395501559815
17,2016-06-06 11:30:00.000,15.49,15.53,15.45,15.52,600837,15.52,100000,-0.0019329896907216426,0.0006443298969072142,-0.0045103092783504994,0.0,0.001936733376372013,-0.0019329896907216426,6.443298969083244e-05,0.00171821305841946,0.023946188340807195,0.027964125560538067,0.02887892376681611
17,2016-06-06 11:30:00.000,18.26,18.29,18.21,18.29,601211,18.29,100000,-0.0016402405686165578,0.0,-0.004373974849644524,0.0,0.0010946907498630143,0.000874794969929038,-0.000874794969929038,-0.002114087843994805,-0.015655899802241358,-0.01252471984179293,-0.008943089430894391
17,2016-06-06 11:30:00.000,3.17,3.19,3.17,3.17,601288,3.17,100000,0.0,0.006309148264984188,0.0,0.0,-0.0031446540880502027,0.003785488958990557,0.0006309148264984632,-0.0002103049421661174,0.006566701137538766,0.006349534643226518,0.007307824887969883
17,2016-06-06 11:30:00.000,32.25,32.29,32.13,32.21,601318,32.21,100000,0.0012418503570319483,0.0024837007140638967,-0.0024837007140638967,0.0,-0.00185931205453993,0.0024216081962125102,0.0013660353927353874,0.0014902204284383824,0.0048286604361371666,0.005233644859813147,0.005815160955347842
17,2016-06-06 11:30:00.000,41.86,41.88,41.68,41.76,601336,41.76,100000,0.002394636015325746,0.00287356321839094,-0.0019157088122604415,0.0,-0.0021505376344086446,0.002729885057471293,0.002538314176245171,0.0025063856960407804,0.005781780214043408,0.008217175672148302,0.010658661794135549
17,2016-06-06 11:30:00.000,4.37,4.38,4.36,4.37,601398,4.37,100000,0.0,0.0022883295194506825,-0.0022883295194507935,0.0,0.0,-0.0013729977116705427,-0.0038901601830664267,-0.004729214340198462,0.008446115288220701,0.013573934837092683,0.01770537454747978
17,2016-06-06 11:30:00.000,27.05,27.08,27.03,27.04,601601,27.04,100000,0.00036982248520711636,0.0014792899408284654,-0.00036982248520700534,0.0,-0.0011082379017363087,0.0008136094674557892,-0.0007026627218935655,-0.0009861932938856066,0.004133064516129048,0.004758064516129146,0.005443548387096708
17,2016-06-06 11:30:00.000,21.44,21.51,21.38,21.48,601628,21.48,100000,-0.0018621973929235924,0.0013966480446927498,-0.004655493482309203,0.0,0.001865671641791078,0.003910614525139744,0.004050279329608886,0.003972687771570449,0.006570408825438134,0.008565866320570992,0.011410339606316322
17,2016-06-06 11:30:00.000,5.44,5.46,5.42,5.44,601668,5.44,100000,0.0,0.003676470588235281,-0.003676470588235392,0.0,0.0,0.0011029411764704733,-0.00036764705882363913,-0.0006127450980391025,-0.0009958791208791729,-0.000366300366300476,0.0014575702075700914
17,2016-06-06 11:30:00.000,18.94,19.0,18.78,18.79,601688,18.79,100000,0.007982969664715345,0.011176157530601527,-0.000532197977647586,0.0,-0.00791974656811012,-0.005109100585417803,-0.015540180947312465,-0.020223523150611822,0.0003891050583659794,0.0010894941634242983,0.0021400778210116655
17,2016-06-06 11:30:00.000,7.34,7.36,7.32,7.33,601857,7.33,100000,0.0013642564802183177,0.004092769440654953,-0.0013642564802182067,0.0,-0.0013623978201634523,0.0019099590723055115,0.0004092769440655619,0.00018190086402913863,-0.007776739841195646,-0.008108360579168639,-0.0077378172193680594
17,2016-06-06 11:30:00.000,43.77,43.85,43.7,43.8,601888,43.8,100000,-0.000684931506849229,0.0011415525114155667,-0.0022831050228309113,0.0,0.0006854009595613775,-0.001689497716894972,-0.0014383561643834808,0.00021308980213108342,0.0006772009029347714,0.0015349887133182527,0.0027088036117384195
17,2016-06-06 11:30:00.000,30.26,30.36,30.25,30.32,603288,30.32,100000,-0.0019788918205804196,0.0013192612137202797,-0.002308707124010545,0.0,0.0003299241174532508,-0.0017150395778363636,-0.0057058047493404596,-0.006552330694810982,0.005245192307692159,0.006892307692307753,0.0016121794871795103
18,2016-06-06 14:00:00.000,18.01,18.03,17.97,18.03,600000,18.03,100000,-0.0011092623405435376,0.0,-0.0033277870216307237,0.0,0.0016666666666667052,-0.0003327787021630835,-0.0010537992235162275,0.0012571639859491057,0.0037735849056603765,0.003374028856825806,0.004391328515842341
18,2016-06-06 14:00:00.000,27.78,27.79,27.6,27.66,600009,27.66,100000,0.004338394793926392,0.004699927693420092,-0.002169197396963085,0.0,-0.0036023054755043304,0.0039045553145335976,0.0002892263195950484,-0.00033743070619429716,0.00318532818532824,0.00432432432432428,0.005855855855855907
18,2016-06-06 14:00:00.000,8.97,9.01,8.95,8.99,600016,8.99,100000,-0.0022246941045606095,0.0022246941045604984,-0.00444938820912133,0.0,0.0022296544035673715,-0.002002224694104604,-0.0021134593993326067,-0.0021505376344086446,0.03239528795811508,0.029879581151832424,0.02891361256544478
18,2016-06-06 14:00:00.000,4.79,4.8,4.78,4.79,600028,4.79,100000,0.0,0.0020876826722338038,-0.0020876826722338038,0.0,0.0,0.001670146137787043,0.0031315240083507057,0.003201113430758573,0.00018018018018017834,0.0011531531531532302,0.0023423423423425405
18,2016-06-06 14:00:00.000,16.55,16.55,16.43,16.46,600030,16.46,100000,0.005467800729040073,0.005467800729040073,-0.0018226002430133947,0.0,-0.005438066465257019,0.006318347509112865,0.00698663426488455,0.006763872012960803,0.0013647642679899263,0.0010918114143918523,0.001240694789081953
18,2016-06-06 14:00:00.000,5.06,5.08,5.04,5.04,600031,5.04,100000,0.003968253968253954,0.007936507936507908,0.0,0.0,-0.005917159763313529,0.0035714285714285587,0.0023809523809523725,0.002116402116401961,-0.01264150943396214,-0.009811320754717134,-0.007473794549266333
18,2016-06-06 14:00:00.000,17.66,17.67,17.59,17.59,600036,17.59,100000,0.003979533826037551,0.004548038658328757,0.0,0.0,-0.003963759909399789,0.0052302444570777595,0.008015918135304334,0.008451771840060962,0.008604336043360528,0.00820234869015346,0.0048479373682626115
18,2016-06-06 14:00:00.000,20.42,20.45,20.36,20.39,600104,20.39,100000,0.0014713094654241754,0.002942618930848351,-0.0014713094654242864,0.0,-0.0029339853300734964,0.005100539480137334,0.0033349681216283678,-0.0008500899133562223,-0.004152295038471809,-0.0038949323427964755,-0.0029627664278765176
18,2016-06-06 14:00:00.000,46.61,46.73,46.5,46.69,600276,46.69,100000,-0.001713428999785771,0.0008567144998929965,-0.004069393874491234,0.0,0.0015015015015014122,0.0013707431998286612,-0.006446776611694238,-0.012165345898479285,0.0058681672025724385,0.004780278670954097,0.003769203286888123
18,2016-06-06 14:00:00.000,16.15,16.23,15.99,16.08,600309,16.08,100000,0.0043532338308458485,0.00932835820895539,-0.005597014925373012,0.0,-0.00740740740740764,0.006343283582089798,0.00472636815920402,0.0033582089552239847,-0.0023242331611679212,-0.004174133024138493,-0.007294192052281989
18,2016-06-06 14:00:00.000,278.02,278.3,276.53,277.0,600519,277.0,100000,0.0036823104693139985,0.004693140794223893,-0.0016967509025271887,0.0,-0.0036688008056973143,0.009754512635379076,0.001281588447653581,-0.013234657039711162,-0.025194433074089306,-0.02908991676900008,-0.029722108518670187
18,2016-06-06 14:00:00.000,14.97,14.99,14.92,14.94,600585,14.94,100000,0.002008032128514081,0.0033467202141901353,-0.0013386880856760541,0.0,-0.0013368983957219305,0.0008032128514057213,0.001204819277108582,0.002409638554216942,-0.0218001679261125,-0.024612370556954977,-0.028558820785521077
18,2016-06-06 14:00:00.000,9.3,9.3,9.21,9.26,600690,9.26,100000,0.004319654427645814,0.004319654427645814,-0.005399568034557101,0.0,-0.004301075268817511,0.0051835853131749765,0.008207343412526935,0.001151907847372291,0.0055820062387128555,0.0062190116565423725,0.006501395501559815
18,2016-06-06 14:00:00.000,15.5,15.52,15.45,15.46,600837,15.46,100000,0.002587322121604174,0.0038809831824060392,-0.0006468305304011546,0.0,-0.003865979381443174,0.00168175937904258,0.002910737386804474,0.004872789995687743,0.023946188340807195,0.027964125560538067,0.02887892376681611
18,2016-06-06 14:00:00.000,18.28,18.3,18.2,18.21,601211,18.21,100000,0.0038440417353102774,0.0049423393739702615,-0.0005491488193301031,0.0,-0.004373974849644524,0.003953871499176254,0.0033498077979132734,0.0024528647263406533,-0.015655899802241358,-0.01252471984179293,-0.008943089430894391
18,2016-06-06 14:00:00.000,3.17,3.18,3.17,3.17,601288,3.17,100000,0.0,0.003154574132492094,0.0,0.0,0.0,0.003154574132492094,0.0009463722397475838,-0.0004206098843322348,0.006566701137538766,0.006349534643226518,0.007307824887969883
18,2016-06-06 14:00:00.000,32.22,32.22,32.05,32.1,601318,32.1,100000,0.0037383177570091686,0.0037383177570091686,-0.0015576323987540608,0.0,-0.0034150884818379135,0.00510903426791276,0.004236760124610717,0.004485981308411269,0.0048286604361371666,0.005233644859813147,0.005815160955347842
18,2016-06-06 14:00:00.000,41.74,41.76,41.46,41.5,601336,41.5,100000,0.005783132530120527,0.006265060240963738,-0.0009638554216867545,0.0,-0.006226053639846518,0.007903614457831276,0.0077349397590362745,0.008048192771084262,0.005781780214043408,0.008217175672148302,0.010658661794135549
18,2016-06-06 14:00:00.000,4.38,4.38,4.37,4.38,601398,4.38,100000,0.0,0.0,-0.0022831050228310223,0.0,0.0022883295194506825,-0.0022831050228310223,-0.005251141552511385,-0.006544901065449138,0.008446115288220701,0.013573934837092683,0.01770537454747978
18,2016-06-06 14:00:00.000,27.05,27.09,27.02,27.03,601601,27.03,100000,0.0007399186089529497,0.002219755826859071,-0.00036995930447658587,0.0,-0.00036982248520700534,0.0014058453570107154,0.00014798372179058994,-0.0005919348871624708,0.004133064516129048,0.004758064516129146,0.005443548387096708
18,2016-06-06 14:00:00.000,21.48,21.49,21.41,21.41,601628,21.41,100000,0.0032695002335356715,0.0037365716954693706,0.0,0.0,-0.0032588454376164533,0.005418028958430687,0.006632414759458083,0.006912657636618302,0.006570408825438134,0.008565866320570992,0.011410339606316322
18,2016-06-06 14:00:00.000,5.45,5.45,5.42,5.42,601668,5.42,100000,0.005535055350553542,0.005535055350553542,0.0,0.0,-0.00367647058823517,0.0036900369003689537,0.0035055350553505615,0.0028290282902829755,-0.0009958791208791729,-0.000366300366300476,0.0014575702075700914
18,2016-06-06 14:00:00.000,18.8,18.84,18.64,18.67,601688,18.67,100000,0.006963042313872458,0.00910551687198713,-0.0016068559185860032,0.0,-0.0063863757317720315,0.0029994643813602284,-0.007391537225495348,-0.012212104981253469,0.0003891050583659794,0.0010894941634242983,0.0021400778210116655
18,2016-06-06 14:00:00.000,7.33,7.35,7.32,7.33,601857,7.33,100000,0.0,0.0027285129604364133,-0.0013642564802182067,0.0,0.0,0.0016371077762620256,0.0006821282401090478,-1.1102230246251565e-16,-0.007776739841195646,-0.008108360579168639,-0.0077378172193680594
18,2016-06-06 14:00:00.000,43.8,43.87,43.72,43.76,601888,43.76,100000,0.000914076782449813,0.0025137111517368194,-0.000914076782449702,0.0,-0.0009132420091325644,-9.140767824489249e-05,-0.0007312614259599171,0.000746496039000677,0.0006772009029347714,0.0015349887133182527,0.0027088036117384195
18,2016-06-06 14:00:00.000,30.32,30.36,30.06,30.1,603288,30.1,100000,0.0073089700996678,0.008637873754152814,-0.0013289036544851252,0.0,-0.0072559366754616494,0.005913621262458424,0.0016611295681061566,0.0007973421926910085,0.005245192307692159,0.006892307692307753,0.0016121794871795103
19,2016-06-06 15:00:00.000,18.03,18.05,18.0,18.02,600000,18.02,100000,0.0005549389567147678,0.0016648168701443034,-0.0011098779134295356,0.0,-0.0005546311702716578,0.0003329633740289939,-0.0004994450610431578,0.0011838697743249416,0.0037735849056603765,0.003374028856825806,0.004391328515842341
19,2016-06-06 15:00:00.000,27.72,27.79,27.61,27.76,600009,27.76,100000,-0.0014409221902018654,0.0010806916426511215,-0.005403458213256607,0.0,0.003615328994938549,7.204610951005996e-05,-0.002665706051873218,-0.0036743515850143904,-0.00318804034582143,0.00432432432432428,0.005855855855855907
19,2016-06-06 15:00:00.000,8.99,9.01,8.98,9.01,600016,9.01,100000,-0.00221975582685896,0.0,-0.0033296337402884957,0.0,0.0022246941045604984,-0.0037735849056602655,-0.0038845726970033745,-0.004143544210136851,-0.002441731409544956,0.029879581151832424,0.02891361256544478
19,2016-06-06 15:00:00.000,4.79,4.8,4.78,4.8,600028,4.8,100000,-0.002083333333333326,0.0,-0.004166666666666541,0.0,0.0020876826722338038,-0.0008333333333332416,0.0004166666666667318,0.000694444444444331,0.0016666666666667052,0.0011531531531532302,0.0023423423423425405
19,2016-06-06 15:00:00.000,16.46,16.5,16.42,16.46,600030,16.46,100000,0.0,0.002430133657351119,-0.002430133657351119,0.0,0.0,0.004374240583232103,0.0061360874848115365,0.006318347509112865,0.007776427703523714,0.0010918114143918523,0.001240694789081953
19,2016-06-06 15:00:00.000,5.05,5.07,5.03,5.07,600031,5.07,100000,-0.0039447731755425375,0.0,-0.007889546351084853,0.0,0.005952380952381153,-0.002366863905325478,-0.0031558185404338968,-0.0038132807363575605,-0.002268244575936884,-0.009811320754717134,-0.007473794549266333
19,2016-06-06 15:00:00.000,17.59,17.66,17.56,17.64,600036,17.64,100000,-0.0028344671201814275,0.0011337868480725266,-0.0045351473922903285,0.0,0.00284252416145514,0.0007936507936507908,0.004648526077097426,0.004875283446711842,0.007171201814059058,0.00820234869015346,0.0048479373682626115
19,2016-06-06 15:00:00.000,20.39,20.41,20.28,20.39,600104,20.39,100000,0.0,0.0009808729769493763,-0.0053948013732221245,0.0,0.0,0.003531142717017932,0.004168710152035349,-0.00026156612718664096,-0.0019617459538989745,-0.0038949323427964755,-0.0029627664278765176
19,2016-06-06 15:00:00.000,46.68,46.77,46.55,46.6,600276,46.6,100000,0.0017167381974247942,0.0036480686695279374,-0.0010729613733906351,0.0,-0.0019276076247588536,0.002832618025751188,-0.002274678111587991,-0.008998569384835675,-0.011212446351931304,0.004780278670954097,0.003769203286888123
