,date,close,tic,open,high,low,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
698,2002-10-11,0.1208167210341911,YUAN,0.1208167210341911,0.1208167210341911,0.1208167210341911,0.1208167210341911,0.0,0.0,0.0,0.0,1.2081672103203545e-05,-2.6578598521509456e-05,-3.745147578937402e-05,-2.980016367393201e-05,-1.993374454378749e-05,-1.4013881388108553e-05,-1.2080913103451609e-05
699,2002-10-15,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,2.4163928088016817e-05,-3.624399458290739e-05,-5.4365262084576926e-05,-5.154648258143269e-05,-4.409660708448726e-05,-3.721035320414234e-05,-3.624396539492203e-05
700,2002-10-16,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,0.0,-2.174668866572471e-05,-4.711660912593008e-05,-4.9130177353751137e-05,-4.349251618107619e-05,-3.6243819436010405e-05,-3.5438520587960376e-05
701,2002-10-17,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,0.0,-1.208158452437047e-05,-3.9867956167283225e-05,-4.832472281557365e-05,-4.228434897068922e-05,-3.527728566765642e-05,-3.42303679741196e-05
702,2002-10-18,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,0.0,-4.832668841436849e-06,-3.26193032087474e-05,-4.510302143512224e-05,-4.107618176041328e-05,-3.527728566765642e-05,-3.261951728406043e-05
703,2002-10-21,0.1208181807198347,YUAN,0.1208181807198347,0.1208181807198347,0.1208181807198347,0.1208181807198347,0.0,0.0,0.0,0.0,-1.2081818071552064e-05,9.665571235162318e-06,-1.4497189137929745e-05,-2.9799939865959857e-05,-2.899471399731013e-05,-2.3679026404432868e-05,-2.0135224944484165e-05
704,2002-10-22,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,-2.416305227670445e-05,2.658026250790257e-05,1.3290423180434274e-05,-3.2208061441219016e-06,-4.831778471436898e-06,-9.657981173694097e-07,3.625202255497229e-06
705,2002-10-23,0.1208167210341911,YUAN,0.1208167210341911,0.1208167210341911,0.1208167210341911,0.1208167210341911,0.0,0.0,0.0,0.0,1.2081672103203545e-05,9.665629622013228e-06,6.041171779491705e-06,-1.208066983282574e-05,-1.630916992712006e-05,-1.3530585309950991e-05,-8.456367680431676e-06
706,2002-10-24,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,-1.2081526138185694e-05,1.4498240075599966e-05,1.9331054887716803e-05,2.417073968530304e-06,-5.435876673454132e-06,-1.932343563160188e-06,3.2224798520719133e-06
707,2002-10-25,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,-2.416246843783832e-05,2.657967863028965e-05,4.107826903432255e-05,2.738559053350187e-05,1.8122975247170103e-05,2.078086136991785e-05,2.537194931995224e-05
708,2002-10-28,0.1208108826443086,YUAN,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.0,0.0,0.0,0.0,-1.2081088264337405e-05,2.657941589245816e-05,4.832733068793616e-05,3.946715560410041e-05,2.960036670307531e-05,3.0445983032922896e-05,3.503709725438675e-05
709,2002-10-29,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,1.2081234218808136e-05,9.665396064395536e-06,3.020467655479031e-05,2.8190996417931657e-05,1.8122975247170103e-05,1.739800485700549e-05,2.094192502988257e-05
710,2002-10-30,0.120813801768714,YUAN,0.120813801768714,0.120813801768714,0.120813801768714,0.120813801768714,0.0,0.0,0.0,0.0,1.2081380176498511e-05,-7.248623765221396e-06,1.3290291808853992e-05,1.7720233385754014e-05,7.249630907368854e-06,4.833299403372848e-06,7.65225599974606e-06
711,2002-10-31,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,1.2081526138851828e-05,-1.9329916369326128e-05,-2.415838146641036e-06,6.4440644689245374e-06,-3.0196736160448268e-06,-8.214684612761758e-06,-4.831939030780497e-06
712,2002-11-01,0.120813801768714,YUAN,0.120813801768714,0.120813801768714,0.120813801768714,0.120813801768714,0.0,0.0,0.0,0.0,-1.2081380177386691e-05,-4.8323769216152e-06,4.832873187421427e-06,1.7720233385754014e-05,1.0269924867190028e-05,3.866742280367319e-06,6.444083924028732e-06
713,2002-11-04,0.1208108826443086,YUAN,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.0,0.0,0.0,0.0,-2.416217652834174e-05,1.933026666800508e-05,2.295484128023162e-05,3.866164268129246e-05,3.4432933369688e-05,2.7546346696105672e-05,2.859336363880693e-05
714,2002-11-05,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,3.624457841500117e-05,-1.2081205029601527e-05,-1.3289255471393702e-05,5.838549643755183e-10,5.838545202863088e-10,-7.248185875052826e-06,-7.650937471348485e-06
715,2002-11-06,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,-9.664928993902144e-06,-1.4497422681558623e-05,-2.415808953770693e-06,1.81274709398771e-06,-5.798455283367865e-06,-7.650937471348485e-06
716,2002-11-07,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,-9.664928994235211e-06,-1.449742268178067e-05,-4.832201762616784e-06,2.416816103023578e-06,-4.348724691682904e-06,-8.45639200952597e-06
717,2002-11-08,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,-7.248652958757873e-06,-1.208117583795243e-05,-7.248594571351852e-06,2.416816103023578e-06,-2.89899409988692e-06,-8.053679336872399e-06
718,2002-11-12,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,0.0,-8.456849358684515e-06,-8.859503647595801e-06,1.8127324978856048e-06,-1.4492635080909366e-06,-7.248263722337e-06
719,2002-11-13,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,0.0,-6.040602514856275e-06,-8.859503647595801e-06,4.3789127879279006e-10,4.67083705046889e-10,-6.0401548959143625e-06
720,2002-11-14,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,0.0,-4.832464497006583e-06,-9.664948454446431e-06,-1.811856715216997e-06,1.4501976752789858e-06,-4.832046069380702e-06
721,2002-11-15,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,0.0,-4.832464497117606e-06,-9.664948454557454e-06,-3.624151321934832e-06,1.933452882463272e-06,-3.6239372430690864e-06
722,2002-11-18,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,0.0,-3.624326479378937e-06,-8.054117225375634e-06,-5.436445928430622e-06,1.933452882463272e-06,-2.415828416535426e-06
723,2002-11-19,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.637899572419336e-06,-6.644627735807873e-06,1.450185998397302e-06,-1.2077195902238105e-06
724,2002-11-20,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.027068343126494e-06,-6.6446277355858285e-06,3.5031288980746917e-10,3.8923642087240735e-10
725,2002-11-21,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.221642997930374e-06,-7.248711341056868e-06,-1.4494853722846202e-06,1.2084980627324882e-06
726,2002-11-22,0.1208108826443086,YUAN,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.0,0.0,0.0,0.0,-3.624326479323425e-05,2.899566273195653e-05,3.262012057381192e-05,3.060651342234877e-05,2.7183375427064504e-05,3.1895369136281104e-05,3.664769493427755e-05
727,2002-11-25,0.1208108826443086,YUAN,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.0,0.0,0.0,0.0,0.0,2.1746747048911885e-05,2.899566273195653e-05,2.899566273195653e-05,2.6579313715968667e-05,2.8995697765710204e-05,3.543954232032576e-05
728,2002-11-26,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,3.624457841500117e-05,-1.44973059172937e-05,-7.248652958757873e-06,-4.832435305801575e-06,-7.852751158665683e-06,-8.215163372127243e-06,-1.2077293209955542e-06
729,2002-11-27,0.120813801768714,YUAN,0.120813801768714,0.120813801768714,0.120813801768714,0.120813801768714,0.0,0.0,0.0,0.0,-1.2081380177386691e-05,-4.832260155684942e-06,3.624632991527932e-06,6.443597373895216e-06,4.832741818061592e-06,3.383002469714569e-06,9.262853687408423e-06
730,2002-11-29,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,-1.2081234218475068e-05,2.416451184927837e-06,1.3289751730649613e-05,1.6914185246186264e-05,1.6310111371931058e-05,1.4014622865099469e-05,1.933068509796243e-05
731,2002-12-02,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,0.0,4.832668837995158e-06,1.087344650319011e-05,1.530331509447258e-05,1.510195875797926e-05,1.3048100774071258e-05,1.7317024423979532e-05
732,2002-12-03,0.120813801768714,YUAN,0.120813801768714,0.120813801768714,0.120813801768714,0.120813801768714,0.0,0.0,0.0,0.0,1.2081380176498511e-05,-2.416188459641866e-06,-2.416071693711608e-06,2.416460917142871e-06,3.020542089116063e-06,1.4499582869920149e-06,3.6246524552918657e-06
733,2002-12-04,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,-1.2081234218475068e-05,4.832552070510587e-06,7.248974065454661e-06,1.2887000135908266e-05,1.5706013171357114e-05,1.4014599511558146e-05,1.4095167346184212e-05
734,2002-12-05,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,2.416305227681548e-05,-1.6913757098224735e-05,-1.6913669525497887e-05,-1.1275779683628253e-05,-8.456834762693433e-06,-9.181708816141663e-06,-1.0067641665556517e-05
735,2002-12-06,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,-2.416246843783832e-05,7.248886490618389e-06,4.832668837773113e-06,1.1276129984194584e-05,1.4497860557405318e-05,1.4497866395624117e-05,1.2887000135908266e-05
736,2002-12-09,0.1208079636609645,YUAN,0.1208079636609645,0.1208079636609645,0.1208079636609645,0.1208079636609645,0.0,0.0,0.0,0.0,-3.624238909860633e-05,3.62441113426204e-05,3.866032899546568e-05,4.3493065950084286e-05,4.772170713573942e-05,4.832578928115616e-05,4.711758217568196e-05
737,2002-12-10,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,6.040763069203869e-05,-2.174578374125602e-05,-1.8121661593650806e-05,-1.6913543034902112e-05,-1.2685157276148828e-05,-1.1597856412692842e-05,-1.248383012997234e-05
738,2002-12-11,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,-2.416246843783832e-05,2.416743090760676e-06,3.6246475809686976e-06,5.638230407445377e-06,1.0269435874787902e-05,1.3048159155149008e-05,1.208162344146224e-05
739,2002-12-12,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,0.0,-2.415867364269353e-06,2.416509563119007e-06,4.027360255509649e-06,9.061283260836106e-06,1.2081637064120798e-05,1.208162344146224e-05
740,2002-12-13,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,2.416305227681548e-05,-2.174578374125602e-05,-1.9329770419629355e-05,-2.0135205493376773e-05,-1.5101404119866046e-05,-1.2081123295870633e-05,-1.1678424245542551e-05
741,2002-12-16,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,-2.416246843783832e-05,9.665220910726193e-06,4.832814791022599e-06,4.832766139717393e-06,7.853130647106354e-06,1.1115114973092588e-05,1.1678910769141735e-05
742,2002-12-17,0.1208079636609645,YUAN,0.1208079636609645,0.1208079636609645,0.1208079636609645,0.1208079636609645,0.0,0.0,0.0,0.0,-3.624238909860633e-05,3.3827747732528834e-05,3.624414053593483e-05,3.946583218517041e-05,4.107673639563991e-05,4.494291525514171e-05,4.631218602257903e-05
743,2002-12-18,0.1208108826443086,YUAN,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.0,0.0,0.0,0.0,2.416217652934094e-05,7.249090824057447e-06,1.0873548665468746e-05,1.2886980667925483e-05,1.5101922263172083e-05,1.9330453493449085e-05,2.214947431378178e-05
744,2002-12-19,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,-0.0003140096618364,0.0002561209979174,0.0002899488332117,0.0003044474137876,0.0003116967478775,0.0003194302499047,0.0003245859179228
745,2002-12-20,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,0.0,0.0001860481463145,0.000257329500821,0.0002827011921939,0.0002941785349768,0.000305415679584,0.0003129071093224
746,2002-12-23,0.1208094231350045,YUAN,0.1208094231350045,0.1208094231350045,0.1208094231350045,0.1208094231350045,0.0,0.0,0.0,0.0,0.0003020235578381,-0.0001207728884805,-4.347248279801264e-05,-2.092736282588437e-05,-8.446708608222941e-06,1.4580533727048817e-06,9.269395236044533e-06
747,2002-12-24,0.1208079636609645,YUAN,0.1208079636609645,0.1208079636609645,0.1208079636609645,0.1208079636609645,0.0,0.0,0.0,0.0,-1.2080796366165105e-05,-0.000108693405217,-3.7432828742245405e-05,-1.2068374715012986e-05,2.426022834844943e-06,1.1122708073241228e-05,1.9336861843077813e-05
748,2002-12-26,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,3.624370265664645e-05,-0.0001425156373541,-7.367386118573016e-05,-4.8310326426714845e-05,-3.502460680238073e-05,-2.608660622982484e-05,-1.7711663145347778e-05
749,2002-12-27,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,0.0,-7.729824604951752e-05,-7.367386118573016e-05,-4.992119657853955e-05,-3.5628675811194555e-05,-2.7053128320742023e-05,-1.851709822120462e-05
750,2002-12-30,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,0.0,-1.208085474513343e-05,-7.609016641330069e-05,-4.992119657853955e-05,-3.5628675811194555e-05,-2.801965041177024e-05,-1.9322533297172484e-05
751,2002-12-31,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,-0.0003260869565223,0.0002537038169037,0.0002174590050019,0.0002569265691851,0.0002742433600675,0.0002856002018807,0.0002951856791315
752,2003-01-02,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,0.0,0.0001957159943464,0.0001884650937231,0.0002335689519843,0.00025732942782,0.0002730358700857,0.0002835068705311
753,2003-01-03,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,0.0003866228494104,-0.0001787518404184,-0.0001908325200213,-0.0001489676680889,-0.0001262231445638,-0.0001120932978391,-0.0001018679746797
754,2003-01-06,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,-0.0003864734299521,0.0001425632346643,0.0001957165491768,0.0002158513654235,0.0002428326911942,0.0002609550679433,0.0002730366816439
755,2003-01-07,0.1208211001969384,YUAN,0.1208211001969384,0.1208211001969384,0.1208211001969384,0.1208211001969384,0.0,0.0,0.0,0.0,0.0003987096306508,-0.0002415468275919,-0.0001630571059704,-0.0001795636466292,-0.0001521904443235,-0.0001348001643139,-0.0001240119918101
756,2003-01-08,0.120822559988401,YUAN,0.120822559988401,0.120822559988401,0.120822559988401,0.120822559988401,0.0,0.0,0.0,0.0,1.2082255998580038e-05,-0.0001715004153511,-0.0001642643978335,-0.0001860056778387,-0.0001582303173781,-0.0001434979000817,-0.0001328709799658
757,2003-01-09,0.120822559988401,YUAN,0.120822559988401,0.120822559988401,0.120822559988401,0.120822559988401,0.0,0.0,0.0,0.0,0.0,-8.9374811486298e-05,-0.0001521836014676,-0.0001779518135947,-0.0001552099358436,-0.0001405983688391,-0.0001296493564284
758,2003-01-10,0.1208211001969384,YUAN,0.1208211001969384,0.1208211001969384,0.1208211001969384,0.1208211001969384,0.0,0.0,0.0,0.0,-1.2082110019351331e-05,-7.487724252830397e-05,-0.0001328544436588,-0.0001602338664655,-0.0001395051848654,-0.0001256183153734,-0.000115957796735
759,2003-01-13,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,-1.208196404456352e-05,1.4498648807093062e-05,-0.0001147333216914,-0.0001223887970784,-0.0001244044518077,-0.000112087939951,-0.0001022662370393
760,2003-01-14,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,-0.0003864734299521,0.0003213851775967,0.0002392258368044,0.0002641867340267,0.0002446520870986,0.0002614438407444,0.0002734439631102
761,2003-01-15,0.1208167210341911,YUAN,0.1208167210341911,0.1208167210341911,0.1208167210341911,0.1208167210341911,0.0,0.0,0.0,0.0,0.0003624501631029,-5.071591168737122e-05,-8.694779574558442e-05,-9.42008456135124e-05,-0.0001159432104091,-9.807033473718808e-05,-8.776582794778331e-05
762,2003-01-16,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,-1.2081526138185694e-05,-5.071710831605625e-05,-3.984301952764113e-05,-7.809337949193917e-05,-0.0001008427400023,-8.598984748764416e-05,-7.528250352983878e-05
763,2003-01-17,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,-6.038279633180377e-05,-4.3467608740743735e-05,-7.648254826264633e-05,-9.90305767626376e-05,-8.502334875015727e-05,-7.447708791519236e-05
764,2003-01-21,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,-6.763197475823102e-05,-8.443454151518814e-06,-7.487171703357554e-05,-8.151849946802514e-05,-8.405685001255936e-05,-7.447708791519236e-05
765,2003-01-22,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,2.416334420773936e-06,-1.327629815917053e-05,-7.326088580439372e-05,-6.400642217307961e-05,-8.405685001255936e-05,-7.367167230065697e-05
766,2003-01-23,0.120815261383818,YUAN,0.120815261383818,0.120815261383818,0.120815261383818,0.120815261383818,0.0,0.0,0.0,0.0,0.0,0.0,-1.931742615857157e-05,-4.991144941135506e-05,-6.159023371044015e-05,-8.309035127507247e-05,-7.165820623966646e-05
767,2003-01-24,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,3.624589213191421e-05,-2.8995662731734484e-05,-5.797775562110808e-05,-6.0389323476517376e-05,-9.300026126679573e-05,-0.000115466063278,-0.0001066920348191
768,2003-01-27,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,0.0,-2.1746747048911885e-05,-5.9185966623132025e-05,-6.0389323476517376e-05,-8.997995271198267e-05,-0.0001125666020944,-0.0001046784957826
769,2003-01-28,0.1208211001969384,YUAN,0.1208211001969384,0.1208211001969384,0.1208211001969384,0.1208211001969384,0.0,0.0,0.0,0.0,1.2082110020239512e-05,-2.4163227439366608e-05,-7.005901918055724e-05,-4.590050959030201e-05,-9.843645935647682e-05,-0.0001087051771279,-0.0001143429482616
770,2003-01-29,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,-1.208196404456352e-05,-4.832493678885719e-06,-1.9330412625917504e-05,-3.462442814650135e-05,-8.333523010173316e-05,-8.116544329750397e-05,-0.0001010540671316
771,2003-01-30,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,-0.0003864734299521,0.0003117156357765,0.0003310399468952,0.0003245985877384,0.0003032554000048,0.0002933450833846,0.0002746566016704
772,2003-01-31,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,0.0003866228494104,-7.487826398633324e-05,-5.193696335892284e-05,-6.36112584097015e-05,-6.401155860402685e-05,-8.937586181079205e-05,-0.0001087014300626
773,2003-02-03,0.12081964044075,YUAN,0.12081964044075,0.12081964044075,0.12081964044075,0.12081964044075,0.0,0.0,0.0,0.0,0.0,-7.487826398633324e-05,-4.831250551751154e-05,-6.441673241086576e-05,-6.401155860402685e-05,-8.69596149669638e-05,-0.0001062852124098
774,2003-02-04,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,-0.0003864734299521,0.0002319737096465,0.0003032552393731,0.0002964063553916,0.0003225865424754,0.0002865818809132,0.0002802965447092
775,2003-02-05,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,0.0,0.0001546491397641,0.0002682188135716,0.0002964063553916,0.0003026510609431,0.0002735341479569,0.0002802965447092
776,2003-02-06,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,0.0,0.0001546491397641,0.0002331823877703,0.0002722430111847,0.0002821112257449,0.0002735341479569,0.0002702290927811
777,2003-02-07,0.1207729468599033,YUAN,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.1207729468599033,0.0,0.0,0.0,0.0,0.0,7.732456988218672e-05,0.0001945201028292,0.0002488853939841,0.0002615713905467,0.0002735341479569,0.0002605644556885
778,2003-02-10,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,0.0003261933239104,-0.0002608695652178,-0.0001376712661834,-7.889359097090765e-05,-6.82254939999849e-05,-5.5058397292029326e-05,-6.560746750416957e-05
779,2003-02-11,0.1208094231350045,YUAN,0.1208094231350045,0.1208094231350045,0.1208094231350045,0.1208094231350045,0.0,0.0,0.0,0.0,-2.416188462717184e-05,-0.0001763269266025,-0.0001231778122389,-5.795476910042119e-05,-4.829336147416097e-05,-1.881996451513768e-05,-4.22519999194737e-05
780,2003-02-12,0.1208050448186716,YUAN,0.1208050448186716,0.1208050448186716,0.1208050448186716,0.1208050448186716,0.0,0.0,0.0,0.0,-3.624151344561177e-05,-8.69503936299365e-05,-9.90214136545875e-05,-2.735208813586798e-05,1.2327393332789427e-06,1.2106051928251205e-05,-8.024243347226623e-06
781,2003-02-13,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,6.0406171094706806e-05,-8.213027271175566e-05,-0.0001268092592685,-8.936382856195024e-05,-6.098210835225881e-05,-5.168023339696681e-05,-5.7556715854723e-05
782,2003-02-14,0.120812342188878,YUAN,0.120812342188878,0.120812342188878,0.120812342188878,0.120812342188878,0.0,0.0,0.0,0.0,0.0,-1.691288140726055e-05,-0.0001328502412907,-9.339114991002706e-05,-6.219026096598856e-05,-5.506326507664916e-05,-4.668715063738116e-05
783,2003-02-18,0.120813801768714,YUAN,0.120813801768714,0.120813801768714,0.120813801768714,0.120813801768714,0.0,0.0,0.0,0.0,1.2081380176498511e-05,-2.6577664453686367e-05,-0.0001497626561318,-0.0001086931129264,-7.487482015655633e-05,-6.95602560670805e-05,-6.0378749356604366e-05
784,2003-02-19,0.1208094231350045,YUAN,0.1208094231350045,0.1208094231350045,0.1208094231350045,0.1208094231350045,0.0,0.0,0.0,0.0,-3.624282694025816e-05,9.665512792134123e-06,-8.333070690513811e-05,-7.889670389515935e-05,-4.104969862728236e-05,-3.6701586620835336e-05,-1.40723849638702e-05
785,2003-02-20,0.1208079636609645,YUAN,0.1208079636609645,0.1208079636609645,0.1208079636609645,0.1208079636609645,0.0,0.0,0.0,0.0,-1.2080796366165105e-05,2.6578773667074174e-05,-4.22652640585941e-05,-7.32604288850025e-05,-3.198963376738195e-05,-1.3026884798317262e-05,-5.616245663753183e-06
786,2003-02-21,0.1208079636609645,YUAN,0.1208079636609645,0.1208079636609645,0.1208079636609645,0.1208079636609645,0.0,0.0,0.0,0.0,0.0,1.933003313547843e-05,-1.3279756812201173e-05,-5.393675738740722e-05,-3.50100153020394e-05,-1.5926486103157167e-05,-9.64366433009456e-06
787,2003-02-24,0.1208065042221873,YUAN,0.1208065042221873,0.1208065042221873,0.1208065042221873,0.1208065042221873,0.0,0.0,0.0,0.0,-1.2080650422019446e-05,2.174607564864317e-05,2.657865690136596e-05,-4.910579104677737e-05,-2.836652570470388e-05,-6.745448415057531e-06,-1.99314500015646e-06
788,2003-02-25,0.1208050448186716,YUAN,0.1208050448186716,0.1208050448186716,0.1208050448186716,0.1208050448186716,0.0,0.0,0.0,0.0,-1.2080504481981612e-05,1.932933256543201e-05,3.2619011301804335e-05,-4.508037655048813e-05,-2.2327199990623825e-05,1.9522931991033943e-06,5.657374336331955e-06
789,2003-02-26,0.1208108826443086,YUAN,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.1208108826443086,0.0,0.0,0.0,0.0,4.83243530577937e-05,-2.657743093192888e-05,-1.449648861095998e-05,-7.246623864765045e-05,-7.487687752971706e-05,-4.781960220390236e-05,-4.508130977587399e-05
790,2003-02-27,0.1208094231350045,YUAN,0.1208094231350045,0.1208094231350045,0.1208094231350045,0.1208094231350045,0.0,0.0,0.0,0.0,-1.208094231364143e-05,-1.2080504478317876e-05,1.2085758647195632e-06,-4.025720137734723e-05,-6.702538127478785e-05,-3.767213583438789e-05,-2.293635390415716e-05
791,2003-02-28,0.1208094231350045,YUAN,0.1208094231350045,0.1208094231350045,0.1208094231350045,0.1208094231350045,0.0,0.0,0.0,0.0,0.0,-9.664345204885016e-06,-1.207670979108677e-06,-2.012837690057445e-05,-5.192876291704174e-05,-3.960518001644431e-05,-2.494996592128373e-05
